Tstart(daltrigger) Tend  Tmid(s)  Terr Exposure Filter     Mag         Err   Err+   Err-   1sigma   Telescope       Reference  UpperLimit  Calib GAL_Extinction Host_ext Corrected? Notes 
  97200.0 -9. -9. -9.  900.0 KS  18.24  0.07  -9. -9. -9. VLT  tagliaferri05 0 2MASS 0. 0. 0 nnn
 185414.4 -9. -9. -9. 1800.0 KS  19.12  0.07  -9. -9. -9. VLT  tagliaferri05 0 2MASS 0. 0. 0 nnn
  95385.6 -9. -9. -9. 1200.0 H   19.09  0.07  -9. -9. -9. VLT  tagliaferri05 0 2MASS 0. 0. 0 nnn
 183600.0 -9. -9. -9. 1800.0 H   19.96  0.07  -9. -9. -9. VLT  tagliaferri05 0 2MASS 0. 0. 0 nnn
  88905.6 -9. -9. -9. 3000.0 J   19.58  0.14  -9. -9. -9. TNG  tagliaferri05 0 2MASS 0. 0. 0 nnn
  93916.8 -9. -9. -9. 1200.0 J   19.92  0.04  -9. -9. -9. VLT  tagliaferri05 0 2MASS 0. 0. 0 nnn
 180748.8 -9. -9. -9. 2100.0 J   20.75  0.07  -9. -9. -9. VLT  tagliaferri05 0 2MASS 0. 0. 0 nnn
 268185.6 -9. -9. -9. 3600.0 J   21.66  0.08  -9. -9. -9. VLT  tagliaferri05 0 2MASS 0. 0. 0 nnn
 359596.8 -9. -9. -9. 3600.0 J   21.91  0.08  -9. -9. -9. VLT  tagliaferri05 0 2MASS 0. 0. 0 nnn
 459388.8 -9. -9. -9. 3600.0 J   22.45  0.19  -9. -9. -9. VLT  tagliaferri05 0 2MASS 0. 0. 0 nnn
 620611.2 -9. -9. -9. 6120.0 J   23.2   100.  -9. -9. -9. VLT  tagliaferri05 1 2MASS 0. 0. 0 nnn
  88214.4 -9. -9. -9. 1680.0 zz  21.50  0.25  -9. -9. -9. INT  tagliaferri05 0 SDSS 0. 0. 0 nnn
 108000.0 -9. -9. -9. 5400.0 zz  21.80  0.17  -9. -9. -9. VLT  tagliaferri05 0 SDSS 0. 0. 0 nnn
  77068.8 -9. -9. -9. 3000.0 IC  21.89  0.20  -9. -9. -9. CAHA tagliaferri05 0 Landolt 0. 0. 0 I1
  85276.8 -9. -9. -9. 3000.0 IC  22.03  0.20  -9. -9. -9. CAHA tagliaferri05 0 Landolt 0. 0. 0 I1
  92880.0 -9. -9. -9. 3000.0 IC  22.40  0.20  -9. -9. -9. CAHA tagliaferri05 0 Landolt 0. 0. 0 I1
# 104371.2 -9. -9. -9. 3600.0 IC  24.10  0.18  -9. -9. -9. VLT  tagliaferri05 0 Landolt 0. 0. 0 I2
  84931.2 -9. -9. -9. 5400.0 RC  24.1   100.  -9. -9. -9. CAHA tagliaferri05 1 Landolt 0. 0. 0 nnn
  89683.2 -9. -9. -9. 1800.0 VJ  24.1   100.  -9. -9. -9. CAHA tagliaferri05 1 Landolt 0. 0. 0 nnn
86.	144.  -9. -9.  -9. IC 15.3   100.  -9. -9. -9.  TAROT boer07 1 NNN 0. 0. 0 nnn
150.	253.  -9. -9.  -9. IC 15.22  0.26  -9. -9. -9.  TAROT boer07 0 NNN 0. 0. 0 nnn 
312.	443.  -9. -9.  -9. IC 15.26  0.30  -9. -9. -9.  TAROT boer07 0 NNN 0. 0. 0 nnn 
