Tstart(daltrigger) Tend  Tmid(s)  Terr Exposure Filter     Mag         Err   Err+   Err-   1sigma   Telescope       Reference  UpperLimit  Calib GAL_Extinction Host_ext Corrected? Notes 
    279.1 -9. -9. -9. 60.0  gg  16.16  0.07 -9. -9. -9. MITSuME GCN12233 0 NNN 0. 0. 0 nnn   
    349.1 -9. -9. -9. 60.0  gg  15.35  0.06 -9. -9. -9. MITSuME GCN12233 0 NNN 0. 0. 0 nnn     
    419.0 -9. -9. -9. 60.0  gg  15.38  0.06 -9. -9. -9. MITSuME GCN12233 0 NNN 0. 0. 0 nnn     
    631.6 -9. -9. -9. 60.0  gg  15.54  0.06 -9. -9. -9. MITSuME GCN12233 0 NNN 0. 0. 0 nnn     
    843.3 -9. -9. -9. 60.0  gg  15.71  0.07 -9. -9. -9. MITSuME GCN12233 0 NNN 0. 0. 0 nnn     
   1055.8 -9. -9. -9. 60.0  gg  15.77  0.07 -9. -9. -9. MITSuME GCN12233 0 NNN 0. 0. 0 nnn  
   1266.6 -9. -9. -9. 60.0  gg  15.89  0.07 -9. -9. -9. MITSuME GCN12233 0 NNN 0. 0. 0 nnn  
    279.1 -9. -9. -9. 60.0  RC  15.14  0.04 -9. -9. -9. MITSuME GCN12233 0 NNN 0. 0. 0 nnn  
    349.1 -9. -9. -9. 60.0  RC  14.29  0.04 -9. -9. -9. MITSuME GCN12233 0 NNN 0. 0. 0 nnn  
    419.0 -9. -9. -9. 60.0  RC  14.28  0.04 -9. -9. -9. MITSuME GCN12233 0 NNN 0. 0. 0 nnn  
    631.6 -9. -9. -9. 60.0  RC  14.51  0.04 -9. -9. -9. MITSuME GCN12233 0 NNN 0. 0. 0 nnn  
    843.3 -9. -9. -9. 60.0  RC  14.67  0.04 -9. -9. -9. MITSuME GCN12233 0 NNN 0. 0. 0 nnn  
   1055.8 -9. -9. -9. 60.0  RC  14.79  0.04 -9. -9. -9. MITSuME GCN12233 0 NNN 0. 0. 0 nnn  
   1266.6 -9. -9. -9. 60.0  RC  14.91  0.04 -9. -9. -9. MITSuME GCN12233 0 NNN 0. 0. 0 nnn  
    279.1 -9. -9. -9. 60.0  IC  14.44  0.04 -9. -9. -9. MITSuME GCN12233 0 NNN 0. 0. 0 nnn  
    349.1 -9. -9. -9. 60.0  IC  13.57  0.04 -9. -9. -9. MITSuME GCN12233 0 NNN 0. 0. 0 nnn  
    419.0 -9. -9. -9. 60.0  IC  13.56  0.04 -9. -9. -9. MITSuME GCN12233 0 NNN 0. 0. 0 nnn  
    631.6 -9. -9. -9. 60.0  IC  13.79  0.04 -9. -9. -9. MITSuME GCN12233 0 NNN 0. 0. 0 nnn  
    843.3 -9. -9. -9. 60.0  IC  13.98  0.04 -9. -9. -9. MITSuME GCN12233 0 NNN 0. 0. 0 nnn  
   1055.8 -9. -9. -9. 60.0  IC  14.12  0.04 -9. -9. -9. MITSuME GCN12233 0 NNN 0. 0. 0 nnn  
   1266.6 -9. -9. -9. 60.0  IC  14.24  0.04 -9. -9. -9. MITSuME GCN12233 0 NNN 0. 0. 0 nnn  
82113. -9. -9. -9.  5760.0  gg   21.5  0.3 -9. -9. -9. MITSuME GCN12240 0 NNN 0. 0. 0 nnn   
82113. -9. -9. -9.  5760.0  RC   20.3  0.2 -9. -9. -9. MITSuME GCN12240 0 NNN 0. 0. 0 nnn
82113. -9. -9. -9.  5760.0  IC   19.1  0.2 -9. -9. -9. MITSuME GCN12240 0 NNN 0. 0. 0 nnn
 109. 6337. -9. -9. -9. white 17.23  0.05 -9. -9. -9. UVOT GCN12236 0 NNN 0. 0. 0 nnn 
 598. 6747. -9. -9. -9. v     17.07  0.06 -9. -9. -9. UVOT GCN12236 0 NNN 0. 0. 0 nnn
 523. 6132. -9. -9. -9. b     17.47  0.05 -9. -9. -9. UVOT GCN12236 0 NNN 0. 0. 0 nnn
 267.  517. -9. -9. -9. u     15.89  0.05 -9. -9. -9. UVOT GCN12236 0 NNN 0. 0. 0 nnn
 267. 5927. -9. -9. -9. u     15.68  0.04 -9. -9. -9. UVOT GCN12236 0 NNN 0. 0. 0 nnn
 647. 5722. -9. -9. -9. uvw1  17.92  0.11 -9. -9. -9. UVOT GCN12236 0 NNN 0. 0. 0 nnn
 622. 6904. -9. -9. -9. uvm2  20.2   100. -9. -9. -9. UVOT GCN12236 1 NNN 0. 0. 0 nnn
 573. 6543. -9. -9. -9. uvw2  20.48  0.41 -9. -9. -9. UVOT GCN12236 0 NNN 0. 0. 0 nnn
-9. -9.  2950. -9. 180.    R  16.13 0.06 -9. -9. -9. MASTER GCN12238 0 NNN 0. 0. 0 nnn   
-9. -9.  3377. -9. 180.    R  16.12 0.06 -9. -9. -9. MASTER GCN12238 0 NNN 0. 0. 0 nnn  
-9. -9.  3589. -9. 180.    R  16.29 0.08 -9. -9. -9. MASTER GCN12238 0 NNN 0. 0. 0 nnn  
-9. -9.  3589. -9. 180. white 16.03 0.06 -9. -9. -9. MASTER GCN12238 0 NNN 0. 0. 0 nnn  
-9. -9.  3792. -9. 180.    R  16.43 0.06 -9. -9. -9. MASTER GCN12238 0 NNN 0. 0. 0 nnn  
-9. -9.  3792. -9. 180. white 16.19 0.06 -9. -9. -9. MASTER GCN12238 0 NNN 0. 0. 0 nnn  
-9. -9. 12722. -9. 180.    R  17.75 0.10 -9. -9. -9. MASTER GCN12238 0 NNN 0. 0. 0 nnn
  
