Tstart(daltrigger) Tend  Tmid(s)  Terr Exposure Filter     Mag         Err   Err+   Err-   1sigma   Telescope       Reference  UpperLimit  Calib GAL_Extinction Host_ext Corrected? Notes 
-9. -9. 0.162d3   -9. 0.075d3	white	20.70  0.21 -9. -9. -9. UVOT marshall11 0 NNN 0. 0. 0 nnn 	
-9. -9. 1.00d3    -9. 0.55d3	white	20.94  0.24 -9. -9. -9. UVOT marshall11 0 NNN 0. 0. 0 nnn 	
-9. -9. 6.24d3    -9. 0.10d3	white   20.27  0.13 -9. -9. -9. UVOT marshall11 0 NNN 0. 0. 0 nnn 	
-9. -9. 51.99d3   -9. 1.00d3	white   19.41  0.02 -9. -9. -9. UVOT marshall11 0 NNN 0. 0. 0 nnn 	
-9. -9. 87.93d3  -9. 4.26d3	white	19.86  0.03 -9. -9. -9. UVOT marshall11 0 NNN 0. 0. 0 nnn 	
-9. -9. 152.41d3  -9. 4.06d3	white	20.52  0.04 -9. -9. -9. UVOT marshall11 0 NNN 0. 0. 0 nnn 	
-9. -9. 241.67d3  -9. 30.83d3	white	20.91  0.05 -9. -9. -9. UVOT marshall11 0 NNN 0. 0. 0 nnn 	
-9. -9. 306.72d3  -9. 17.69d3	white	21.37  0.05 -9. -9. -9. UVOT marshall11 0 NNN 0. 0. 0 nnn 	
-9. -9. 382.86d3  -9. 24.71d3	white	21.46  0.07 -9. -9. -9. UVOT marshall11 0 NNN 0. 0. 0 nnn 	
-9. -9. 475.13d3  -9. 30.27d3	white	21.57  0.09 -9. -9. -9. UVOT marshall11 0 NNN 0. 0. 0 nnn 	
-9. -9. 628.62d3  -9. 55.30d3	white	21.54  0.12 -9. -9. -9. UVOT marshall11 0 NNN 0. 0. 0 nnn 	
-9. -9. 805.65d3  -9. 99.14d3	white	22.32  0.13 -9. -9. -9. UVOT marshall11 0 NNN 0. 0. 0 nnn 	
-9. -9. 931.36d3  -9. 69.87d3	white	22.25  0.07 -9. -9. -9. UVOT marshall11 0 NNN 0. 0. 0 nnn 	
-9. -9. 1154.16d3 -9. 105.70d3	white	22.13  0.05 -9. -9. -9. UVOT marshall11 0 NNN 0. 0. 0 nnn 	
-9. -9. 1433.53d3 -9. 129.04d3	white	22.20  0.06 -9. -9. -9. UVOT marshall11 0 NNN 0. 0. 0 nnn 	
-9. -9. 1715.75d3 -9. 176.28d3	white	22.37  0.06 -9. -9. -9. UVOT marshall11 0 NNN 0. 0. 0 nnn 	
-9. -9. 2084.83d3 -9. 205.47d3	white	22.24  0.07 -9. -9. -9. UVOT marshall11 0 NNN 0. 0. 0 nnn 	
-9. -9. 2419.45d3 -9. 94.27d3	white	22.51  0.13 -9. -9. -9. UVOT marshall11 0 NNN 0. 0. 0 nnn 	
-9. -9. 2983.13d3 -9. 35.15d3	white	22.42  0.11 -9. -9. -9. UVOT marshall11 0 NNN 0. 0. 0 nnn
27000. -9. -9. 1.d-3 -9. gg 19.2 0.1 -9. -9. -9. GROND GCN10616 0 SDSS 0. 0. 0 E(B-V)=0.07  
27000. -9. -9. 1.d-3 -9. rr 18.8 0.1 -9. -9. -9. GROND GCN10616 0 SDSS 0. 0. 0 E(B-V)=0.07
27000. -9. -9. 1.d-3 -9. ii 18.4 0.1 -9. -9. -9. GROND GCN10616 0 SDSS 0. 0. 0 E(B-V)=0.07
27000. -9. -9. 1.d-3 -9. zz 18.1 0.1 -9. -9. -9. GROND GCN10616 0 SDSS 0. 0. 0 E(B-V)=0.07
27000. -9. -9. 1.d-3 -9. J  17.7 0.1 -9. -9. -9. GROND GCN10616 0 SDSS 0. 0. 0 E(B-V)=0.07
#  89. 1548. -9. -9. -9.   white    20.58  0.20 -9. -9. -9. UVOT GCN10625 0 NNN 0. 0. 0 E(B-V)=0.07
#6143. 6343. -9. -9. -9.   white    20.32  0.20 -9. -9. -9. UVOT GCN10625 0 NNN 0. 0. 0 E(B-V)=0.07
