Tstart(daltrigger) Tend  Tmid(s)  Terr Exposure Filter     Mag         Err   Err+   Err-   1sigma   Telescope       Reference  UpperLimit  Calib GAL_Extinction Host_ext Corrected? Notes
49.  -9. -9. -9.  120.  RC   17.9 100. -9. -9. -9. Z1000 GCN7833 1 USNOB1.0 0. 0. 0 nnn
109. -9. -9. -9.  120.  RC   18.4 100. -9. -9. -9. Z1000 GCN7833 1 USNOB1.0 0. 0. 0 nnn
5940. -9. -9. -9. 460.  rr 20.3 0.1 -9. -9. -9. GROND GCN7834 0 USNOB1 0. 0. 0 nnn
1008. -9. -9. -9. 1500. ii 19.4 0.1 -9. -9. -9. GROND GCN7834 0 USNOB1 0. 0. 0 nnn
5940. -9. -9. -9. 460.  rr 20.7 0.1 -9. -9. -9. GROND GCN7834 0 USNOB1 0. 0. 0 nnn
1008. -9. -9. -9. 1500. ii 19.9 0.1 -9. -9. -9. GROND GCN7834 0 USNOB1 0. 0. 0 nnn
  102.      201.   -9. -9. -9. white  18.11  0.06 -9. -9. -9. UVOT GCN7844 0 NNN 0.137 0. 0 GAL_Ext=E(B-V)
  208.      607.   -9. -9. -9. v      18.53  0.11 -9. -9. -9. UVOT GCN7844 0 NNN 0.137 0. 0 GAL_Ext=E(B-V)
  858       957.   -9. -9. -9. white  20.02  0.17 -9. -9. -9. UVOT GCN7844 0 NNN 0.137 0. 0 GAL_Ext=E(B-V)
  615.      788.   -9. -9. -9. uvm2   18.38  100. -9. -9. -9. UVOT GCN7844 1 NNN 0.137 0. 0 GAL_Ext=E(B-V)
  639.      813.   -9. -9. -9. uvw1   18.95  100. -9. -9. -9. UVOT GCN7844 1 NNN 0.137 0. 0 GAL_Ext=E(B-V)
  720.      739.   -9. -9. -9. uvw2   18.16  100. -9. -9. -9. UVOT GCN7844 1 NNN 0.137 0. 0 GAL_Ext=E(B-V)
27679.    28264.   -9. -9. -9. b      21.10  0.27 -9. -9. -9. UVOT GCN7844 0 NNN 0.137 0. 0 GAL_Ext=E(B-V)
18432.    41856.   -9. -9. -9. u      21.17  0.43 -9. -9. -9. UVOT GCN7844 0 NNN 0.137 0. 0 GAL_Ext=E(B-V)
  413.7	-9. -9. -9. 300. IC 16.74 0.1 -9. -9. -9. TLS1.34m GCN7845 0 USNOB1.0 0.136 0. 0 GAL_Ext=E(B-V)
  582.9	-9. -9. -9. 300. IC 17.18 0.1 -9. -9. -9. TLS1.34m GCN7845 0 USNOB1.0 0.136 0. 0 GAL_Ext=E(B-V) 
  751.6	-9. -9. -9. 300. IC 17.36 0.1 -9. -9. -9. TLS1.34m GCN7845 0 USNOB1.0 0.136 0. 0 GAL_Ext=E(B-V) 
  920.0	-9. -9. -9. 300. IC 17.61 0.1 -9. -9. -9. TLS1.34m GCN7845 0 USNOB1.0 0.136 0. 0 GAL_Ext=E(B-V) 
 1597.9	-9. -9. -9. 300. IC 18.19 0.1 -9. -9. -9. TLS1.34m GCN7845 0 USNOB1.0 0.136 0. 0 GAL_Ext=E(B-V) 
 2102.1	-9. -9. -9. 300. IC 18.19 0.1 -9. -9. -9. TLS1.34m GCN7845 0 USNOB1.0 0.136 0. 0 GAL_Ext=E(B-V) 
 5116.7	-9. -9. -9. 300. IC 18.48 0.1 -9. -9. -9. TLS1.34m GCN7845 0 USNOB1.0 0.136 0. 0 GAL_Ext=E(B-V) 
83039.0	-9. -9. -9. 300. IC 18.51 0.1 -9. -9. -9. TLS1.34m GCN7845 0 USNOB1.0 0.136 0. 0 GAL_Ext=E(B-V) 
90957.9	-9. -9. -9. 300. IC 18.71 0.1 -9. -9. -9. TLS1.34m GCN7845 0 USNOB1.0 0.136 0. 0 GAL_Ext=E(B-V) 
 1430.7	-9. -9. -9. 300. RC 19.87 0.1 -9. -9. -9. TLS1.34m GCN7845 0 USNOB1.0 0.136 0. 0 GAL_Ext=E(B-V) 
82474.9	-9. -9. -9. 300. RC 20.75 0.1 -9. -9. -9. TLS1.34m GCN7845 0 USNOB1.0 0.136 0. 0 GAL_Ext=E(B-V) 
96903. -9. -9. -9. 1500. rr 22.3 0.1 -9. -9. -9. GROND GCN7857 0 USNOB1 0. 0. 0 nnn
96903. -9. -9. -9. 1500. ii 21.7 0.1 -9. -9. -9. GROND GCN7857 0 USNOB1 0. 0. 0 nnn
96903. -9. -9. -9. 1500. zz 21.4 0.1 -9. -9. -9. GROND GCN7857 0 USNOB1 0. 0. 0 nnn
-9. -9.   540.1  -9. 120.    RC  18.04  0.08 -9. -9. -9. Z100 GCN7857 0 USNO_B1.0 0. 0. 0 nnn
-9. -9.   665.1  -9. 120.    RC  18.43  0.06 -9. -9. -9. Z100 GCN7857 0 USNO_B1.0 0. 0. 0 nnn
-9. -9.   817.1  -9. 120.    RC  18.62  0.06 -9. -9. -9. Z100 GCN7857 0 USNO_B1.0 0. 0. 0 nnn
-9. -9.   949.1  -9. 120.    RC  18.63  0.23 -9. -9. -9. Z100 GCN7857 0 USNO_B1.0 0. 0. 0 nnn
-9. -9.  1310.1  -9. 120.    RC  18.93  0.23 -9. -9. -9. Z100 GCN7857 0 USNO_B1.0 0. 0. 0 nnn
-9. -9.  1561.1  -9. 120.    RC  19.04  100. -9. -9. -9. Z100 GCN7857 1 USNO_B1.0 0. 0. 0 nnn
-9. -9.  1685.1  -9. 120.    RC  18.86  0.20 -9. -9. -9. Z100 GCN7857 0 USNO_B1.0 0. 0. 0 nnn
-9. -9.  2249.1  -9. 120.    IC  18.12  0.28 -9. -9. -9. Z100 GCN7857 0 USNO_B1.0 0. 0. 0 nnn
-9. -9.  2870.1  -9. 120.    VJ  17.50  100. -9. -9. -9. Z100 GCN7857 1 USNO_B1.0 0. 0. 0 nnn
-9. -9.  2994.1  -9. 120.    VJ  18.20  100. -9. -9. -9. Z100 GCN7857 1 USNO_B1.0 0. 0. 0 nnn
-9. -9. 78108.0  -9. 4080.   RC  21.13  0.06 -9. -9. -9. Z100 GCN7857 0 USNO_B1.0 0. 0. 0 nnn
-9. -9. 44609.5 -9.  3600.0   IC 19.03  0.38 -9. -9. -9. MITSuME GCN7863 0 USNOB1.0 0. 0. 0 nnn 
-9. -9. 46807.5 -9.  3600.0   IC 19.00  0.29 -9. -9. -9. MITSuME GCN7863 0 USNOB1.0 0. 0. 0 nnn 
-9. -9. 51176.0 -9.  3600.0   IC 18.85  0.18 -9. -9. -9. MITSuME GCN7863 0 USNOB1.0 0. 0. 0 nnn 
-9. -9. 55666.5 -9.  3600.0   IC 19.03  0.22 -9. -9. -9. MITSuME GCN7863 0 USNOB1.0 0. 0. 0 nnn 
-9. -9. 60171.5 -9.  3600.0   IC 18.82  0.21 -9. -9. -9. MITSuME GCN7863 0 USNOB1.0 0. 0. 0 nnn 
-9. -9. 65306.0 -9.  4800.0   IC 18.87  0.30 -9. -9. -9. MITSuME GCN7863 0 USNOB1.0 0. 0. 0 nnn 
-9. -9. 57866.0 -9.  7200.0   RC 20.58  0.32 -9. -9. -9. MITSuME GCN7863 0 USNOB1.0 0. 0. 0 nnn
 
