Tstart(daltrigger) Tend  Tmid(s)  Terr Exposure Filter     Mag         Err   Err+   Err-   1sigma   Telescope       Reference  UpperLimit  Calib GAL_Extinction Host_ext Corrected? Notes
-9. -9. 594.  -9. 19.4    white      16.99  0.07 -9. -9. -9. UVOT GCN9234 0 NNN 0. 0. 0 E(B-V)=0.025 
-9. -9. 644.  -9. 19.5    v          16.86  0.19 -9. -9. -9. UVOT GCN9234 0 NNN 0. 0. 0 E(B-V)=0.025 
-9. -9. 570.  -9. 19.5    b          17.27  0.13 -9. -9. -9. UVOT GCN9234 0 NNN 0. 0. 0 E(B-V)=0.025 
-9. -9. 1122. -9. 19.5    u          17.44  0.20 -9. -9. -9. UVOT GCN9234 0 NNN 0. 0. 0 E(B-V)=0.025 
-9. -9. 695.  -9. 19.5    uvw1       16.81  0.19 -9. -9. -9. UVOT GCN9234 0 NNN 0. 0. 0 E(B-V)=0.025 
-9. -9. 670.  -9. 19.4    uvm2       17.39  0.34 -9. -9. -9. UVOT GCN9234 0 NNN 0. 0. 0 E(B-V)=0.025 
-9. -9. 793.  -9. 19.4    uvw2       17.51  0.27 -9. -9. -9. UVOT GCN9234 0 NNN 0. 0. 0 E(B-V)=0.025 
45000. -9. -9. -9. 460.  gg	20.98	0.02 -9. -9. -9. GROND GCN9245 0 SDSS 0. 0. 0 E(B-V)=0.03
45000. -9. -9. -9. 460.  rr	20.42	0.04 -9. -9. -9. GROND GCN9245 0 SDSS 0. 0. 0 E(B-V)=0.03
45000. -9. -9. -9. 460.  ii	20.01	0.04 -9. -9. -9. GROND GCN9245 0 SDSS 0. 0. 0 E(B-V)=0.03
45000. -9. -9. -9. 460.  zz	19.64	0.02 -9. -9. -9. GROND GCN9245 0 SDSS 0. 0. 0 E(B-V)=0.03
#45000. -9. -9. -9. 480.  J 	19.08	0.09 -9. -9. -9. GROND GCN9245 0 2MASS 0. 0. 0 E(B-V)=0.03
45000. -9. -9. -9. 480.  H 	18.62	0.03 -9. -9. -9. GROND GCN9245 0 2MASS 0. 0. 0 E(B-V)=0.03
45000. -9. -9. -9. 480.  K 	18.29	0.04 -9. -9. -9. GROND GCN9245 0 2MASS 0. 0. 0 E(B-V)=0.03  
-9. -9. 21734. -9. 600. CR 19.55 0.37 -9. -9. -9. XLT GCN9246 0 USNOB1.0 0. 0. 0 nnn
-9. -9. 23121. -9. 600. CR 19.95 0.38 -9. -9. -9. XLT GCN9246 0 USNOB1.0 0. 0. 0 nnn
-9. -9. 26439. -9. 600. CR 20.15 0.34 -9. -9. -9. XLT GCN9246 0 USNOB1.0 0. 0. 0 nnn
-9. -9. 53892.   -9.   600.    RC  19.9 0.14 -9. -9. -9. Lemmon1m GCN9275 0 USNOB1.0 0. 0. 0 nnn    
-9. -9. 134820.  -9.   600.    RC  21.0 0.17 -9. -9. -9. Lemmon1m GCN9275 0 USNOB1.0 0. 0. 0 nnn
-9. -9. 221580.  -9.   600.    RC  21.7 0.30 -9. -9. -9. Lemmon1m GCN9275 0 USNOB1.0 0. 0. 0 nnn 
2492.   -9. -9. -9. 10.   RC    17.51  0.02 -9. -9. -9. GMG GCN9305 0 SDSS 0. 0. 0 nnn 
2672.   -9. -9. -9. 30.   BJ    18.50  0.03 -9. -9. -9. GMG GCN9305 0 SDSS 0. 0. 0 nnn 
2953.   -9. -9. -9. 30.   VJ    18.57  0.02 -9. -9. -9. GMG GCN9305 0 SDSS 0. 0. 0 nnn 
3106.   -9. -9. -9. 20.   IC    17.68  0.02 -9. -9. -9. GMG GCN9305 0 SDSS 0. 0. 0 nnn 
11689.  -9. -9. -9. 75.   RC    18.89  0.04 -9. -9. -9. GMG GCN9305 0 SDSS 0. 0. 0 nnn 
84590.  -9. -9. -9. 1200. RC    20.59  0.07 -9. -9. -9. GMG GCN9305 0 SDSS 0. 0. 0 nnn 
-9. -9.    38906.8 1.D-3 -9.    IC 19.42   0.04  -9. -9. -9. CTIO1.3m GCN9313 0 Landolt 0. 0. 0 nnn
-9. -9.    43451.4 1.D-3 -9.    IC 19.45   0.04  -9. -9. -9. CTIO1.3m GCN9313 0 Landolt 0. 0. 0 nnn
-9. -9.    49678.3 1.D-3 -9.    IC 19.61   0.04  -9. -9. -9. CTIO1.3m GCN9313 0 Landolt 0. 0. 0 nnn
-9. -9.    54272.2 1.D-3 -9.    IC 19.70   0.04  -9. -9. -9. CTIO1.3m GCN9313 0 Landolt 0. 0. 0 nnn
-9. -9.   132588.6 1.D-3 -9.    IC 20.45   0.05  -9. -9. -9. CTIO1.3m GCN9313 0 Landolt 0. 0. 0 nnn
-9. -9.   215146.4 1.D-3 -9.    IC 20.92   0.05  -9. -9. -9. CTIO1.3m GCN9313 0 Landolt 0. 0. 0 nnn
-9. -9.   304021.7 1.D-3 -9.    IC 20.99   0.05  -9. -9. -9. CTIO1.3m GCN9313 0 Landolt 0. 0. 0 nnn
-9. -9.   394769.4 1.D-3 -9.    IC 21.24   0.08  -9. -9. -9. CTIO1.3m GCN9313 0 Landolt 0. 0. 0 nnn
-9. -9.   480500.6 1.D-3 -9.    IC 21.31   0.10  -9. -9. -9. CTIO1.3m GCN9313 0 Landolt 0. 0. 0 nnn
-9. -9.    38906.8 1.D-3 -9.    J  18.31   0.06  -9. -9. -9. CTIO1.3m GCN9313 0 2MASS 0. 0. 0 nnn
-9. -9.    43451.4 1.D-3 -9.    J  18.11   0.04  -9. -9. -9. CTIO1.3m GCN9313 0 2MASS 0. 0. 0 nnn
-9. -9.    49678.3 1.D-3 -9.    J  18.22   0.05  -9. -9. -9. CTIO1.3m GCN9313 0 2MASS 0. 0. 0 nnn
-9. -9.    54272.2 1.D-3 -9.    J  18.23   0.05  -9. -9. -9. CTIO1.3m GCN9313 0 2MASS 0. 0. 0 nnn
-9. -9.   132588.6 1.D-3 -9.    J  19.18   0.08  -9. -9. -9. CTIO1.3m GCN9313 0 2MASS 0. 0. 0 nnn
-9. -9.   215146.4 1.D-3 -9.    J  19.61   0.11  -9. -9. -9. CTIO1.3m GCN9313 0 2MASS 0. 0. 0 nnn
-9. -9.   304021.7 1.D-3 -9.    J  19.53   0.09  -9. -9. -9. CTIO1.3m GCN9313 0 2MASS 0. 0. 0 nnn
-9. -9.   394769.4 1.D-3 -9.    J  19.7    100.  -9. -9. -9. CTIO1.3m GCN9313 1 2MASS 0. 0. 0 nnn
-9. -9.   480500.6 1.D-3 -9.    J  19.7    100.  -9. -9. -9. CTIO1.3m GCN9313 1 2MASS 0. 0. 0 nnn
-9. -9.    38906.8 1.D-3 -9.    VJ 20.61   0.04  -9. -9. -9. CTIO1.3m GCN9313 0 2MASS 0. 0. 0 nnn
-9. -9.    38906.8 1.D-3 -9.    KS 16.38   0.05  -9. -9. -9. CTIO1.3m GCN9313 0 2MASS 0. 0. 0 nnn
-9. -9.    25291.5 1.D-3    -9.   BJ  21.13      0.08  -9. -9. -9.   CAHA1.23m  kann10 0 NNN 0. 0. 0 nnn   
-9. -9.    22781.4 1.D-3    -9.   VJ  20.03      0.03  -9. -9. -9.   CAHA1.23m  kann10 0 NNN 0. 0. 0 nnn   
-9. -9.    19874.4 1.D-3    -9.   RC  19.22      0.06  -9. -9. -9.   TLS        kann10 0 NNN 0. 0. 0 nnn 
-9. -9.    20330.4 1.D-3    -9.   RC  19.46      0.04  -9. -9. -9.   TLS        kann10 0 NNN 0. 0. 0 nnn
-9. -9.    20788.4 1.D-3    -9.   RC  19.37      0.04  -9. -9. -9.   TLS        kann10 0 NNN 0. 0. 0 nnn
-9. -9.    21085.1 1.D-3    -9.   RC  19.29      0.10  -9. -9. -9.   CAHA1.23m  kann10 0 NNN 0. 0. 0 nnn
-9. -9.    21245.5 1.D-3    -9.   RC  19.40      0.04  -9. -9. -9.   TLS        kann10 0 NNN 0. 0. 0 nnn 
-9. -9.    21703.5 1.D-3    -9.   RC  19.42      0.05  -9. -9. -9.   TLS        kann10 0 NNN 0. 0. 0 nnn 
-9. -9.    22160.5 1.D-3    -9.   RC  19.50      0.04  -9. -9. -9.   TLS        kann10 0 NNN 0. 0. 0 nnn 
-9. -9.    22620.5 1.D-3    -9.   RC  19.55      0.05  -9. -9. -9.   TLS        kann10 0 NNN 0. 0. 0 nnn 
-9. -9.    23079.5 1.D-3    -9.   RC  19.56      0.04  -9. -9. -9.   TLS        kann10 0 NNN 0. 0. 0 nnn 
-9. -9.    23535.5 1.D-3    -9.   RC  19.43      0.03  -9. -9. -9.   TLS        kann10 0 NNN 0. 0. 0 nnn 
-9. -9.    23991.6 1.D-3    -9.   RC  19.56      0.04  -9. -9. -9.   TLS        kann10 0 NNN 0. 0. 0 nnn 
-9. -9.   361744.7 1.D-3    -9.   RC  21.62      0.03  -9. -9. -9.   MAO        kann10 0 NNN 0. 0. 0 nnn 
-9. -9.   978273.0 1.D-3    -9.   RC  21.48      0.08  -9. -9. -9.   CAHA1.23m  kann10 0 NNN 0. 0. 0 nnn        
-9. -9.  1068000.1 1.D-3    -9.   RC  21.84      0.24  -9. -9. -9.   CAHA1.23m  kann10 0 NNN 0. 0. 0 nnn        
-9. -9.  1586214.0 1.D-3    -9.   RC  21.88      0.08  -9. -9. -9.   CAHA1.23m  kann10 0 NNN 0. 0. 0 nnn        
-9. -9.  1843447.0 1.D-3    -9.   RC  21.89      0.05  -9. -9. -9.   CAHA1.23m  kann10 0 NNN 0. 0. 0 nnn        
-9. -9.  2104332.0 1.D-3    -9.   RC  22.25      0.15  -9. -9. -9.   CAHA1.23m  kann10 0 NNN 0. 0. 0 nnn        
-9. -9.  3402466.0 1.D-3    -9.   RC  22.06      0.24  -9. -9. -9.   CAHA1.23m  kann10 0 NNN 0. 0. 0 nnn        
-9. -9.    21683.5 1.D-3    -9.   IC  18.96      0.16  -9. -9. -9.   CAHA1.23m  kann10 0 NNN 0. 0. 0 nnn        
-9. -9.  1073513.0 1.D-3    -9.   IC  21.44      0.09  -9. -9. -9.   CAHA2.2m   kann10 0 NNN 0. 0. 0 nnn    
