14203.4	19.1	0.2	g'	8540
14203.4	18.8	0.2	r'	8540
14203.4	18.6	0.2	i'	8540
14203.4	18.5	0.2	z'	8540
14203.4	18.4	0.2	J	8540
14203.4	18.2	0.2	H	8540
14203.4	18.1	0.2	K	8540
3072	17.58	0.08	v_swift	8544
3892	18.26	0.07	b_swift	8544
3687	17.62	0.06	u_swift	8544
3482.5	20.6	0.48	uvw1_swift	8544
3995	20.09	0	uvm2_swift	8544
7701.5	20.78	0	uvw2_swift	8544
19440	19.34	0.04	B	8547
19440	18.61	0.04	R	8547
19440	18.21	0.04	I	8547
19440	17.21	0.15	J	8547
19440	17.05	0.15	H	8547
19440	16.75	0.15	K	8547
