Tstart(daltrigger) Tend  Tmid(s)  Terr Exposure Filter     Mag         Err   Err+   Err-   1sigma   Telescope       Reference  UpperLimit  Calib GAL_Extinction Host_ext Corrected? Notes
-9. -9. 441.504 -9. 540.0 gg  17.45  0.06  -9. -9. -9. MITSuME GCN12743 0 SDSS 0. 0. 0 nnn
-9. -9. 441.504 -9. 540.0 RC  17.13  0.05  -9. -9. -9. MITSuME GCN12743 0 SDSS 0. 0. 0 nnn
-9. -9. 441.504 -9. 540.0 IC  16.52  0.05 -9.  -9. -9. MITSuME GCN12743 0 SDSS 0. 0. 0 nnn
24444. -9. -9. -9. 900.  RC  18.6  0.02 -9. -9. -9. Asiago GCN12748 0 USNOB1 0. 0. 0 nnn
35280. -9. -9. -9. 200.  RC  19.01 0.05 -9. -9. -9. NOT GCN12750 0 USNOB1 0. 0. 0 nnn
24228. -9. -9. -9. 1980. gg  19.4 0.1 -9. -9. -9. DAO GCN12751 0 SDSS 0. 0. 0 nnn
26280. -9. -9. -9. 1260. rr  19.3 0.2 -9. -9. -9. DAO GCN12751 0 SDSS 0. 0. 0 nnn
155. 305. -9. -9. 147.       white 17.30  0.03 -9. -9. -9. UVOT GCN12752 0 NNN 0. 0. 0 E(B-V)=0.03
389. 759. -9. -9.  58.       v     17.73  0.16 -9. -9. -9. UVOT GCN12752 0 NNN 0. 0. 0 E(B-V)=0.03
488. 508. -9. -9.  19.       b     17.71  0.15 -9. -9. -9. UVOT GCN12752 0 NNN 0. 0. 0 E(B-V)=0.03
463. 483. -9. -9.  19.       u     16.70  0.12 -9. -9. -9. UVOT GCN12752 0 NNN 0. 0. 0 E(B-V)=0.03
439. 459. -9. -9.  19.       uvw1  16.59  0.17 -9. -9. -9. UVOT GCN12752 0 NNN 0. 0. 0 E(B-V)=0.03
764. 784. -9. -9.  19.       uvm2  16.84  0.24 -9. -9. -9. UVOT GCN12752 0 NNN 0. 0. 0 E(B-V)=0.03
-9. -9. 32522. -9. 1080. RC 18.7 0.2 -9. -9. -9. GRAS017 GCN12754 0 USNOB1 0. 0. 0 nnn
-9. -9. 49817.   -9. 480. gg 20.17  0.01 -9. -9. -9. GROND GCN12757 0 SDSS_AB 0. 0. 0 nnn
-9. -9. 49817.   -9. 480. rr 19.84  0.01 -9. -9. -9. GROND GCN12757 0 SDSS_AB 0. 0. 0 nnn
-9. -9. 49817.   -9. 480. ii 19.67  0.02 -9. -9. -9. GROND GCN12757 0 SDSS_AB 0. 0. 0 nnn
-9. -9. 49817.   -9. 480. zz 19.50  0.03 -9. -9. -9. GROND GCN12757 0 SDSS_AB 0. 0. 0 nnn
-9. -9. 49817.   -9. 480. J  19.29  0.07 -9. -9. -9. GROND GCN12757 0 2MASS_AB 0. 0. 0 nnn
-9. -9. 49817.   -9. 480. H  18.93  0.08 -9. -9. -9. GROND GCN12757 0 2MASS_AB 0. 0. 0 nnn
47280. 50220. -9. -9. -9. RC  19.0  0.4 -9. -9. -9. TAROT GCN12758 0 NOMAD1 0. 0. 0 nnn
50400. 53400. -9. -9. -9. RC  19.2  0.3 -9. -9. -9. TAROT GCN12758 0 NOMAD1 0. 0. 0 nnn
-9. -9. 56016. -9.  1656. J  18.3   0.2 -9. -9. -9. PAIRITEL GCN12760 0 2MASS_Vega 0. 0. 0 nnn
-9. -9. 56016. -9.  1656. H  17.8   0.3 -9. -9. -9. PAIRITEL GCN12760 0 2MASS_Vega 0. 0. 0 nnn
-9. -9. 56016. -9.  1656. KS 16.2   0.3 -9. -9. -9. PAIRITEL GCN12760 0 2MASS_Vega 0. 0. 0 nnn
-9. -9. 3115. -9. 2400. RC 17.11 0.01 -9. -9. -9. GMG GCN12767 0 USNOB1 0. 0. 0 nnn
-9. -9. 5671. -9. 2400. RC 17.42 0.01 -9. -9. -9. GMG GCN12767 0 USNOB1 0. 0. 0 nnn
-9. -9. 7214. -9. 2400. RC 17.56 0.01 -9. -9. -9. GMG GCN12767 0 USNOB1 0. 0. 0 nnn
-9. -9. 7892. -9. 2400. RC 17.62 0.01 -9. -9. -9. GMG GCN12767 0 USNOB1 0. 0. 0 nnn
-9. -9. 88074. -9. 600. RC 20.24 0.12 -9. -9. -9. GMG GCN12778 0 USNOB1 0. 0. 0 nnn  
-9. -9. 88992. -9. 600. VJ 20.67 0.18 -9. -9. -9. GMG GCN12778 0 USNOB1 0. 0. 0 nnn  
-9. -9. 89651. -9. 600. BJ 21.13 0.15 -9. -9. -9. GMG GCN12778 0 USNOB1 0. 0. 0 nnn  
-9. -9. 90483. -9. 600. RC 20.33 0.12 -9. -9. -9. GMG GCN12778 0 USNOB1 0. 0. 0 nnn  
-9. -9. 91121. -9. 600. VJ 20.73 0.18 -9. -9. -9. GMG GCN12778 0 USNOB1 0. 0. 0 nnn  
-9. -9. 91763. -9. 600. BJ 21.31 0.16 -9. -9. -9. GMG GCN12778 0 USNOB1 0. 0. 0 nnn  
-9. -9. 92647. -9. 600. RC 20.54 0.13 -9. -9. -9. GMG GCN12778 0 USNOB1 0. 0. 0 nnn  
-9. -9. 93296. -9. 600. VJ 20.96 0.21 -9. -9. -9. GMG GCN12778 0 USNOB1 0. 0. 0 nnn  
-9. -9. 93996. -9. 600. BJ 21.40 0.17 -9. -9. -9. GMG GCN12778 0 USNOB1 0. 0. 0 nnn  
-9. -9. 79.    -9. 30. gg 17.3  0.2  -9. -9. -9. MITSuME GCN12768 0 GSC2.3 0. 0. 0 nnn 
-9. -9. 79.    -9. 30. RC 16.12 0.09 -9. -9. -9. MITSuME GCN12768 0 GSC2.3 0. 0. 0 nnn   
-9. -9. 79.    -9. 30. IC 15.5  0.1  -9. -9. -9. MITSuME GCN12768 0 GSC2.3 0. 0. 0 nnn 
24692.4  -9. -9. -9. 300. BJ 19.12  0.04 -9. -9. -9. T100 GCN12769 0 USNOB1 0. 0. 0 nnn
25048.8  -9. -9. -9. 300. BJ 19.56  0.07 -9. -9. -9. T100 GCN12769 0 USNOB1 0. 0. 0 nnn
29588.4  -9. -9. -9. 300. BJ 19.58  0.04 -9. -9. -9. T100 GCN12769 0 USNOB1 0. 0. 0 nnn
29941.2  -9. -9. -9. 300. BJ 19.39  0.05 -9. -9. -9. T100 GCN12769 0 USNOB1 0. 0. 0 nnn
25405.2  -9. -9. -9. 300. RC 18.45  0.02 -9. -9. -9. T100 GCN12769 0 USNOB1 0. 0. 0 nnn
25758.0  -9. -9. -9. 300. RC 18.50  0.02 -9. -9. -9. T100 GCN12769 0 USNOB1 0. 0. 0 nnn
30297.6  -9. -9. -9. 300. RC 18.58  0.02 -9. -9. -9. T100 GCN12769 0 USNOB1 0. 0. 0 nnn
30650.4  -9. -9. -9. 300. RC 18.61  0.03 -9. -9. -9. T100 GCN12769 0 USNOB1 0. 0. 0 nnn
68040. -9. -9. 1.d-3 -9. rr 20.3 0.1 -9. -9. -9. P60 GCN12771 0 SDSS_AB 0. 0. 0 nnn
-9. -9. 43488. -9. 1200. rr 19.68  0.06 -9. -9. -9. LT GCN12773 0 SDSS 0. 0. 0 nnn
-9. -9. 47808. -9. 900.  rr 19.89  0.09	-9. -9. -9. LT GCN12773 0 SDSS 0. 0. 0 nnn 
-9. -9. 45144. -9. 1500. ii 19.57  0.05	-9. -9. -9. LT GCN12773 0 SDSS 0. 0. 0 nnn 
-9. -9. 40824. -9. 1200. BJ 19.71  0.08	-9. -9. -9. LT GCN12773 0 USNOB1 0. 0. 0 nnn 
-9. -9. 46656. -9. 1200. BJ 19.79  0.11 -9. -9. -9. LT GCN12773 0 USNOB1 0. 0. 0 nnn 
57240.  -9. -9. -9. 2160. I 19.3 0.1  -9. -9. -9.  CTIO1.3m GCN12784_85 0 2MASS 0. 0. 0 nnn 
142200. -9. -9. -9. 2160. I 20.6 0.1  -9. -9. -9.  CTIO1.3m GCN12784_85 0 2MASS 0. 0. 0 nnn     
57240.  -9. -9. -9. 1800. J 18.4 0.1  -9. -9. -9.  CTIO1.3m GCN12784_85 0 2MASS 0. 0. 0 nnn 
142200. -9. -9. -9. 1800. J 19.1 100. -9. -9. -9.  CTIO1.3m GCN12784_85 1 2MASS 0. 0. 0 nnn 
-9. -9. 1224.  -9.  900. KS    14.94  0.10  -9. -9. -9. Kanata GCN12787 0 2MASS 0. 0. 0 nnn 
-9. -9. 4032.  -9. 3000. RC    17.67  0.04  -9. -9. -9. Kanata GCN12787 0 USNOB1 0. 0. 0 nnn
-9. -9. 13500. -9. 2700. RC    18.53  0.02  -9. -9. -9. Kanata GCN12787 0 USNOB1 0. 0. 0 nnn
  244.10 -9. -9. -9.    20. white 16.9  0.2 -9. -9. -9. MASTER GCN12789 0 NNN 0. 0. 0 P|       
  244.10 -9. -9. -9.    20. white 16.5  0.2 -9. -9. -9. MASTER GCN12789 0 NNN 0. 0. 0 P-	     
  291.70 -9. -9. -9.    30. white 17.1  0.2 -9. -9. -9. MASTER GCN12789 0 NNN 0. 0. 0 P|	     
  291.70 -9. -9. -9.    30. white 16.7  0.2 -9. -9. -9. MASTER GCN12789 0 NNN 0. 0. 0 P-	     
  354.30 -9. -9. -9.    40. white 16.8  0.2 -9. -9. -9. MASTER GCN12789 0 NNN 0. 0. 0 P|	     
  354.30 -9. -9. -9.    40. white 17.3  0.2 -9. -9. -9. MASTER GCN12789 0 NNN 0. 0. 0 P-	     
  420.10 -9. -9. -9.    50. white 17.6  0.2 -9. -9. -9. MASTER GCN12789 0 NNN 0. 0. 0 P|	     
  420.10 -9. -9. -9.    50. white 17.5  0.2 -9. -9. -9. MASTER GCN12789 0 NNN 0. 0. 0 P-	     
  496.70 -9. -9. -9.    70. white 16.8  0.2 -9. -9. -9. MASTER GCN12789 0 NNN 0. 0. 0 P|	     
  496.70 -9. -9. -9.    70. white 17.1  0.2 -9. -9. -9. MASTER GCN12789 0 NNN 0. 0. 0 P-	     
  598.30 -9. -9. -9.    90. white 17.3  0.2 -9. -9. -9. MASTER GCN12789 0 NNN 0. 0. 0 P|	     
  598.30 -9. -9. -9.    90. white 17.3  0.2 -9. -9. -9. MASTER GCN12789 0 NNN 0. 0. 0 P-	     
  715.40 -9. -9. -9.   110. white 17.0  0.2 -9. -9. -9. MASTER GCN12789 0 NNN 0. 0. 0 P|	     
  715.40 -9. -9. -9.   110. white 17.6  0.2 -9. -9. -9. MASTER GCN12789 0 NNN 0. 0. 0 P-	     
 1021.80 -9. -9. -9.   180. white 17.3  0.2 -9. -9. -9. MASTER GCN12789 0 NNN 0. 0. 0 P|	     
