Tstart(daltrigger) Tend  Tmid(s)  Terr Exposure Filter     Mag         Err   Err+   Err-   1sigma   Telescope       Reference  UpperLimit  Calib GAL_Extinction Host_ext Corrected? Notes 
10721.  -9.  -9. 1.d-3 -9. gg 19.061  0.010      -9.  -9.  -9. GROND GCN10039 0 AB 0. 0. 0 nnn
10721.  -9.  -9. 1.d-3 -9. rr 18.853  0.007	 -9.  -9.  -9. GROND GCN10039 0 AB 0. 0. 0 nnn
10721.  -9.  -9. 1.d-3 -9. ii 18.732  0.013	 -9.  -9.  -9. GROND GCN10039 0 AB 0. 0. 0 nnn
10721.  -9.  -9. 1.d-3 -9. zz 18.70   0.10	 -9.  -9.  -9. GROND GCN10039 0 AB 0. 0. 0 nnn
10721.  -9.  -9. 1.d-3 -9. J  18.3    0.1	 -9.  -9.  -9. GROND GCN10039 0 AB 0. 0. 0 nnn
10721.  -9.  -9. 1.d-3 -9. H  18.2    0.1	 -9.  -9.  -9. GROND GCN10039 0 AB 0. 0. 0 nnn
10721.  -9.  -9. 1.d-3 -9. KS 17.9    0.1	 -9.  -9.  -9. GROND GCN10039 0 AB 0. 0. 0 nnn
      69.   -9.  -9.   -9.  147.  white      14.57  0.012  -9.  -9.  -9. UVOT GCN10041 0 NNN 0. 0. 0 nnn
     860.   -9.  -9.   -9.  147.  white      16.48  0.018  -9.  -9.  -9. UVOT GCN10041 0 NNN 0. 0. 0 nnn
     281.   -9.  -9.   -9.  246.  u          15.07  0.017  -9.  -9.  -9. UVOT GCN10041 0 NNN 0. 0. 0 nnn
    6911.   -9.  -9.   -9.  197.  u          18.04  0.08   -9.  -9.  -9. UVOT GCN10041 0 NNN 0. 0. 0 nnn
     610.   -9.  -9.   -9.   19.  v          16.4   0.14   -9.  -9.  -9. UVOT GCN10041 0 NNN 0. 0. 0 nnn
     536.   -9.  -9.   -9.   19.  b          16.4   0.08   -9.  -9.  -9. UVOT GCN10041 0 NNN 0. 0. 0 nnn
     660.   -9.  -9.   -9.   20.  uvw1       15.9   0.12   -9.  -9.  -9. UVOT GCN10041 0 NNN 0. 0. 0 nnn
     635.   -9.  -9.   -9.   20.  uvm2       15.7   0.16   -9.  -9.  -9. UVOT GCN10041 0 NNN 0. 0. 0 nnn
     586.   -9.  -9.   -9.   20.  uvw2       16.1   0.15   -9.  -9.  -9. UVOT GCN10041 0 NNN 0. 0. 0 nnn
54612.  -9.  -9. 1.D-3 -9. ii 19.73 0.06  -9.  -9.  -9. FTS GCN10044 0 USNO 0. 0. 0 nnn    
75420.  -9.  -9. 1.D-3 -9. ii 20.13 0.08  -9.  -9.  -9. FTS GCN10044 0 USNO 0. 0. 0 nnn       
56592.  -9.  -9. 1.D-3 -9. RC 19.67 0.06  -9.  -9.  -9. FTS GCN10044 0 USNO 0. 0. 0 nnn       
75420.  -9.  -9. 1.D-3 -9. RC 20.06 0.08  -9.  -9.  -9. FTS GCN10044 0 USNO 0. 0. 0 nnn       
19241. 22121. -9. -9. -9.  Y   18.98  0.14 -9. -9. -9. miniTAO GCN10047 0 AB 0. 0. 0 nnn
19241. 22121. -9. -9. -9.  J   19.40  0.19 -9. -9. -9. miniTAO GCN10047 0 AB 0. 0. 0 nnn
19241. 22121. -9. -9. -9.  H   18.93  0.17 -9. -9. -9. miniTAO GCN10047 0 AB 0. 0. 0 nnn
19241. 22121. -9. -9. -9.  KS  18.22  0.07 -9. -9. -9. miniTAO GCN10047 0 AB 0. 0. 0 nnn
-9. -9. 14760. -9. 180. BJ  19.59  0.04  -9.  -9.  -9. CTIO1.3m GCN10110 0 Landolt 0. 0. 0 nnn
-9. -9. 14760. -9. 120. VJ  19.27  0.05  -9.  -9.  -9. CTIO1.3m GCN10110 0 Landolt 0. 0. 0 nnn
-9. -9. 14760. -9. 180. RC  18.88  0.04  -9.  -9.  -9. CTIO1.3m GCN10110 0 Landolt 0. 0. 0 nnn
-9. -9. 14760. -9. 180. IC  18.44  0.04  -9.  -9.  -9. CTIO1.3m GCN10110 0 Landolt 0. 0. 0 nnn
-9. -9. 14760. -9. 180. J   18.0   0.2   -9.  -9.  -9. CTIO1.3m GCN10110 0 2MASS 0. 0. 0 nnn
-9. -9. 14760. -9. 120. H   17.1   0.2   -9.  -9.  -9. CTIO1.3m GCN10110 0 2MASS 0. 0. 0 nnn
-9. -9. 14760. -9. 180. KS  16.1   0.2   -9.  -9.  -9. CTIO1.3m GCN10110 0 2MASS 0. 0. 0 nnn
-9. -9. 14760.   -9.       900. IC 18.44  0.04 -9. -9. -9. CTIO1.3m GCN10110 0 Landolt 0. 0. 0 nnn
-9. -9. 19800.   -9.       900. IC 18.82  0.04 -9. -9. -9. CTIO1.3m GCN10110 0 Landolt 0. 0. 0 nnn
-9. -9. 28800.   -9.       900. IC 19.26  0.04 -9. -9. -9. CTIO1.3m GCN10110 0 Landolt 0. 0. 0 nnn
-9. -9. 34920.   -9.       900. IC 19.49  0.05 -9. -9. -9. CTIO1.3m GCN10110 0 Landolt 0. 0. 0 nnn
-9. -9. 102960.  -9.       900. IC 21.04  0.06 -9. -9. -9. CTIO1.3m GCN10110 0 Landolt 0. 0. 0 nnn
-9. -9. 118800.  -9.       900. IC 21.27  0.08 -9. -9. -9. CTIO1.3m GCN10110 0 Landolt 0. 0. 0 nnn
11520. 27000. -9. -9. -9. RC 22.30 0.67 -9. -9. -9. PROMPT GCN10112 0 USNOB1 0. 0. 0 NNN
11520. 27000. -9. -9. -9. IC 21.78 0.70 -9. -9. -9. PROMPT GCN10112 0 USNOB1 0. 0. 0 NNN
