Tstart(daltrigger) Tend  Tmid(s)  Terr Exposure Filter     Mag         Err   Err+   Err-   1sigma   Telescope       Reference  UpperLimit  Calib GAL_Extinction Host_ext Corrected? Notes 
572.  -9. -9. -9. 540.0 gg  15.58  0.04 -9. -9. -9. MITSuME GCN11241 0 NNN 0. 0. 0 nnn   
1541. -9. -9. -9. 540.0 gg  16.52  0.05 -9. -9. -9. MITSuME GCN11241 0 NNN 0. 0. 0 nnn   
572.  -9. -9. -9. 540.0 RC  14.42  0.02 -9. -9. -9. MITSuME GCN11241 0 NNN 0. 0. 0 nnn
1541. -9. -9. -9. 540.0 RC  15.35  0.03 -9. -9. -9. MITSuME GCN11241 0 NNN 0. 0. 0 nnn
572.  -9. -9. -9. 540.0 IC  14.00  0.02 -9. -9. -9. MITSuME GCN11241 0 NNN 0. 0. 0 nnn
1541. -9. -9. -9. 540.0 IC  14.98  0.04 -9. -9. -9. MITSuME GCN11241 0 NNN 0. 0. 0 nnn
146. 1305. -9. -9. -9. u     15.40 0.01 -9. -9. -9. UVOT GCN11242 0 NNN 0. 0. 0 nnn
453. 1381. -9. -9. -9. v     15.97 0.05	-9. -9. -9. UVOT GCN11242 0 NNN 0. 0. 0 nnn
403. 1330. -9. -9. -9. b     16.49 0.04	-9. -9. -9. UVOT GCN11242 0 NNN 0. 0. 0 nnn
503. 1280. -9. -9. -9. uvw1  17.13 0.11	-9. -9. -9. UVOT GCN11242 0 NNN 0. 0. 0 nnn
478. 1404. -9. -9. -9. uvm2  18.97 100.	-9. -9. -9. UVOT GCN11242 1 NNN 0. 0. 0 nnn
429. 1356. -9. -9. -9. uvw2  19.19 100.	-9. -9. -9. UVOT GCN11242 1 NNN 0. 0. 0 nnn
-9. -9. 21382.1	1.d-3 -9. RC 18.97	0.05 -9. -9. -9. TLS GCN11247 0 NNN 0. 0. 0 nnn
-9. -9. 21731.1	1.d-3 -9. RC 19.06	0.05 -9. -9. -9. TLS GCN11247 0 NNN 0. 0. 0 nnn
-9. -9. 22080.0	1.d-3 -9. RC 19.04	0.05 -9. -9. -9. TLS GCN11247 0 NNN 0. 0. 0 nnn
-9. -9. 33745.2	1.d-3 -9. RC 19.08	0.05 -9. -9. -9. TLS GCN11247 0 NNN 0. 0. 0 nnn
-9. -9. 37165.3	1.d-3 -9. RC 19.27	0.05 -9. -9. -9. TLS GCN11247 0 NNN 0. 0. 0 nnn
-9. -9. 38968.3	1.d-3 -9. RC 19.18	0.05 -9. -9. -9. TLS GCN11247 0 NNN 0. 0. 0 nnn
-9. -9. 43111.4	1.d-3 -9. RC 19.64	0.05 -9. -9. -9. TLS GCN11247 0 NNN 0. 0. 0 nnn
-9. -9. 45034.4	1.d-3 -9. RC 19.62	0.05 -9. -9. -9. TLS GCN11247 0 NNN 0. 0. 0 nnn
-9. -9. 45396.4	1.d-3 -9. RC 19.67	0.05 -9. -9. -9. TLS GCN11247 0 NNN 0. 0. 0 nnn
-9. -9. 47875.4	1.d-3 -9. RC 19.80	0.05 -9. -9. -9. TLS GCN11247 0 NNN 0. 0. 0 nnn
-9. -9. 49257.3	1.d-3 -9. RC 19.97      0.15 -9. -9. -9. TLS GCN11247 0 NNN 0. 0. 0 nnn
-9. -9. 45390. 1.d-3 -9. RC   20.6      0.1  -9. -9. -9. Kolkoly GCN11252 0 NNN 0. 0. 0 nnn 
-9. -9. 45709. 1.d-3 -9. RC   20.7      0.1  -9. -9. -9. Kolkoly GCN11252 0 NNN 0. 0. 0 nnn 
-9. -9. 46028. 1.d-3 -9. RC   21.3      0.1  -9. -9. -9. Kolkoly GCN11252 0 NNN 0. 0. 0 nnn
21772.8 -9. -9. 1.d-3 -9. RC 18.80  0.02 -9. -9. -9. RTT150 GCN11254 0 USNOB1 0. 0. 0 nnn
34596.  -9. -9. 1.d-3 -9. RC 19.08  0.02 -9. -9. -9. RTT150 GCN11254 0 USNOB1 0. 0. 0 nnn
58794.4 -9. -9. 1.d-3 -9. RC 19.69  0.04  -9. -9. -9. RTT150 GCN11254 0 USNOB1 0. 0. 0 nnn

