Tstart(daltrigger) Tend  Tmid(s)  Terr Exposure Filter     Mag         Err   Err+   Err-   1sigma   Telescope       Reference  UpperLimit  Calib GAL_Extinction Host_ext Corrected? Notes
-9. -9.   5365.84 -9. 900.  RC 19.10    0.20  -9. -9. -9. Terskol GCN7655 0 USNOB1.0 0. 0. 0 nnn
-9. -9.   6298.96 -9. 900.  RC 19.40    0.20  -9. -9. -9. Terskol GCN7655 0 USNOB1.0 0. 0. 0 nnn 
-9. -9.   7301.20 -9. 900.  RC 19.75    0.25  -9. -9. -9. Terskol GCN7655 0 USNOB1.0 0. 0. 0 nnn 
-9. -9.    907.60 1.d-3 -9. CR 17.798	0.088 -9. -9. -9. Hankasalmi GCN7657 0 USNOB1.0 0. 0. 0 nnn
-9. -9.   1771.60 1.d-3 -9. CR 18.329	0.120 -9. -9. -9. Hankasalmi GCN7657 0 USNOB1.0 0. 0. 0 nnn
-9. -9.   2722.00 1.d-3 -9. CR 18.484	0.087 -9. -9. -9. Hankasalmi GCN7657 0 USNOB1.0 0. 0. 0 nnn
-9. -9.   4018.00 1.d-3 -9. CR 18.751	0.076 -9. -9. -9. Hankasalmi GCN7657 0 USNOB1.0 0. 0. 0 nnn
-9. -9.   5573.20 1.d-3 -9. CR 18.868	0.055 -9. -9. -9. Hankasalmi GCN7657 0 USNOB1.0 0. 0. 0 nnn
-9. -9.   7128.40 1.d-3 -9. CR 18.956	0.052 -9. -9. -9. Hankasalmi GCN7657 0 USNOB1.0 0. 0. 0 nnn
-9. -9.   8683.60 1.d-3 -9. CR 19.044	0.067 -9. -9. -9. Hankasalmi GCN7657 0 USNOB1.0 0. 0. 0 nnn
-9. -9.  10411.60 1.d-3 -9. CR 19.012	0.064 -9. -9. -9. Hankasalmi GCN7657 0 USNOB1.0 0. 0. 0 nnn
-9. -9.  12139.60 1.d-3 -9. CR 19.156	0.076 -9. -9. -9. Hankasalmi GCN7657 0 USNOB1.0 0. 0. 0 nnn
-9. -9. 6912. 1.d-3 -9. UJ 19.9  0.2 -9. -9. -9. NOT GCN7658 0 SDSS 0. 0. 0 nnn 
-9. -9. 6264. 1.d-3 -9. BJ 19.8  0.1 -9. -9. -9. NOT GCN7658 0 SDSS 0. 0. 0 nnn 
-9. -9. 5616. 1.d-3 -9. VJ 19.3  0.1 -9. -9. -9. NOT GCN7658 0 SDSS 0. 0. 0 nnn 
-9. -9. 4356. 1.d-3 -9. RC 19.0  0.1 -9. -9. -9. NOT GCN7658 0 SDSS 0. 0. 0 nnn 
-9. -9. 4968. 1.d-3 -9. IC 18.7  0.1 -9. -9. -9. NOT GCN7658 0 SDSS 0. 0. 0 nnn 
-9. -9.  108. -9.     98.  white     17.08  0.03 -9. -9. -9. UVOT GCN7660 0 NNN 0. 0. 0 nnn
-9. -9.  928. -9.     98.  white     18.23  0.05 -9. -9. -9. UVOT GCN7660 0 NNN 0. 0. 0 nnn
-9. -9.  364. -9.    393.  v         17.64  0.06 -9. -9. -9. UVOT GCN7660 0 NNN 0. 0. 0 nnn
-9. -9. 1184. -9.    393.  v         18.50  0.09 -9. -9. -9. UVOT GCN7660 0 NNN 0. 0. 0 nnn
-9. -9. 5989. -9.    197.  b         20.05  0.21 -9. -9. -9. UVOT GCN7660 0 NNN 0. 0. 0 nnn
-9. -9. 5784. -9.    197.  u         18.92  0.12 -9. -9. -9. UVOT GCN7660 0 NNN 0. 0. 0 nnn
-9. -9. 7014. -9.    197.  w1        18.89  0.16 -9. -9. -9. UVOT GCN7660 0 NNN 0. 0. 0 nnn
-9. -9. 6809. -9.    197.  m2        18.88  0.22 -9. -9. -9. UVOT GCN7660 0 NNN 0. 0. 0 nnn
-9. -9. 5684. -9.    197.  w2        19.24  0.20 -9. -9. -9. UVOT GCN7660 0 NNN 0. 0. 0 nnn
94500.	-9. -9. 1.d-3 -9.  	RC	21.3	0.1 -9. -9. -9. RTT150 GCN7661 0 USNOB1 0. 0. 0 nnn 
100728.	-9. -9. 1.d-3 -9.  	BJ	22.3	0.1 -9. -9. -9. RTT150 GCN7661 0 USNOB1 0. 0. 0 nnn
-9. -9.     2454587.40325  -9. 600.     RC   19.47  0.11 -9. -9. -9. Loiano GCN8668 0 NOMAD 0. 0. 0 nnn
-9. -9.     2454587.41120  -9. 600.     VJ   19.20  0.12 -9. -9. -9. Loiano GCN8668 0 SDSS  0. 0. 0 nnn
-9. -9.     2454587.42067  -9. 600.     RC   19.75  0.11 -9. -9. -9. Loiano GCN8668 0 NOMAD 0. 0. 0 nnn
-9. -9.     2454587.43274  -9. 200.     BJ   19.54  0.12 -9. -9. -9. Loiano GCN8668 0 SDSS  0. 0. 0 nnn
-9. -9.     2454587.44788  -9. 600.     RC   19.60  0.15 -9. -9. -9. Loiano GCN8668 0 NOMAD 0. 0. 0 nnn
-9. -9.     2454587.45720  -9. 600.     IC   19.03  0.05 -9. -9. -9. Loiano GCN8668 0 SDSS  0. 0. 0 nnn
-9. -9.     2454587.46673  -9. 600.     RC   19.75  0.11 -9. -9. -9. Loiano GCN8668 0 NOMAD 0. 0. 0 nnn
-9. -9.     2454587.47927  -9. 600.     VJ   19.44  0.12 -9. -9. -9. Loiano GCN8668 0 SDSS  0. 0. 0 nnn
-9. -9.     2454587.48806  -9. 600.     RC   19.96  0.10 -9. -9. -9. Loiano GCN8668 0 NOMAD 0. 0. 0 nnn
-9. -9.     2454587.51098  -9. 600.     RC   20.28  0.09 -9. -9. -9. Loiano GCN8668 0 NOMAD 0. 0. 0 nnn
-9. -9.     2454587.52303  -9. 600.     RC   20.01  0.09 -9. -9. -9. Loiano GCN8668 0 NOMAD 0. 0. 0 nnn
