Tstart(daltrigger) Tend  Tmid(s)  Terr Exposure Filter     Mag         Err   Err+   Err-   1sigma   Telescope       Reference  UpperLimit  Calib GAL_Extinction Host_ext Corrected? Notes 
-9. -9.    318.6 -9.  10.0 rr    14.486 0.015 -9. -9. -9.  LT melandri08 0 USNOB1 0. 0. 0 nnn 
-9. -9.    345.0 -9.  10.0 rr    14.562 0.020 -9. -9. -9.  LT melandri08 0 USNOB1 0. 0. 0 nnn  
-9. -9.    370.8 -9.  10.0 rr    14.608 0.020 -9. -9. -9.  LT melandri08 0 USNOB1 0. 0. 0 nnn 
-9. -9.    436.8 -9.  10.0 rr    14.777 0.050 -9. -9. -9.  LT melandri08 0 USNOB1 0. 0. 0 nnn 
-9. -9.    465.0 -9.  10.0 rr    14.849 0.020 -9. -9. -9.  LT melandri08 0 USNOB1 0. 0. 0 nnn 
-9. -9.    490.8 -9.  10.0 rr    14.923 0.050 -9. -9. -9.  LT melandri08 0 USNOB1 0. 0. 0 nnn 
-9. -9.    723.0 -9.  30.0 rr    15.383 0.050 -9. -9. -9.  LT melandri08 0 USNOB1 0. 0. 0 nnn 
-9. -9.    952.8 -9.  30.0 rr    15.729 0.030 -9. -9. -9.  LT melandri08 0 USNOB1 0. 0. 0 nnn 
-9. -9.   1251.0 -9.  60.0 rr    16.081 0.040 -9. -9. -9.  LT melandri08 0 USNOB1 0. 0. 0 nnn 
-9. -9.   1569.0 -9.  60.0 rr    16.387 0.071 -9. -9. -9.  LT melandri08 0 USNOB1 0. 0. 0 nnn 
-9. -9.   1888.2 -9.  60.0 rr    16.607 0.032 -9. -9. -9.  LT melandri08 0 USNOB1 0. 0. 0 nnn 
-9. -9.   2202.0 -9.  60.0 rr    16.811 0.031 -9. -9. -9.  LT melandri08 0 USNOB1 0. 0. 0 nnn 
-9. -9.   2512.2 -9.  60.0 rr    16.983 0.035 -9. -9. -9.  LT melandri08 0 USNOB1 0. 0. 0 nnn 
-9. -9.   2821.8 -9.  60.0 rr    17.169 0.038 -9. -9. -9.  LT melandri08 0 USNOB1 0. 0. 0 nnn 
-9. -9.   3124.8 -9.  60.0 rr    17.255 0.032 -9. -9. -9.  LT melandri08 0 USNOB1 0. 0. 0 nnn 
-9. -9.   3444.0 -9.  60.0 rr    17.544 0.037 -9. -9. -9.  LT melandri08 0 USNOB1 0. 0. 0 nnn 
-9. -9.   4144.8 -9.  60.0 rr    17.534 0.035 -9. -9. -9.  LT melandri08 0 USNOB1 0. 0. 0 nnn 
-9. -9.   4351.8 -9. 120.0 rr    17.679 0.039 -9. -9. -9.  LT melandri08 0 USNOB1 0. 0. 0 nnn 
-9. -9.   4902.6 -9. 240.0 rr    17.819 0.054 -9. -9. -9.  LT melandri08 0 USNOB1 0. 0. 0 nnn 
-9. -9.   5890.8 -9. 360.0 rr    18.048 0.040 -9. -9. -9.  LT melandri08 0 USNOB1 0. 0. 0 nnn 
-9. -9.   7360.8 -9. 480.0 rr    18.357 0.056 -9. -9. -9.  LT melandri08 0 USNOB1 0. 0. 0 nnn 
-9. -9.  21228.0 -9. 900.0 RB  19.657 0.144 -9. -9. -9.  LT melandri08 0 USNOB1 0. 0. 0 nnn 
-9. -9.  22164.6 -9. 900.0 RB  19.737 0.148 -9. -9. -9.  LT melandri08 0 USNOB1 0. 0. 0 nnn 
40.   -9.   -9.  -9. 5.   zz 15.3   0.3   -9.  -9. -9.  REM molinari07 0 NNN 0. 0. 0 nnn  
479.  -9.   -9.  -9. 100. zz 13.26  0.06  -9.  -9. -9.  REM molinari07 0 NNN 0. 0. 0 nnn 
1114. -9.   -9.  -9. 100. zz 14.70  0.09  -9.  -9. -9.  REM molinari07 0 NNN 0. 0. 0 nnn 
2416. -9.   -9.  -9. 100. zz 15.58  0.12  -9.  -9. -9.  REM molinari07 0 NNN 0. 0. 0 nnn 
